dataset,missing_rate,trial,method,ROC-AUC,F1,Accuracy,Log-loss,MCC,n_nodes,n_edges,n_hyperedges,n_test
Bali Bombing 2005 (proxy),0.3,2,Personalized PageRank,0.578125,0.36363636363636365,0.5625,6.132811971910156,0.16012815380508713,9,15,26,8
Bali Bombing 2005 (proxy),0.3,2,node2vec,0.578125,0.5,0.625,2.119490328110306,0.2886751345948129,9,15,26,8
Bali Bombing 2005 (proxy),0.3,2,Matrix Completion,0.5625,0.0,0.375,12.952041152001748,-0.3779644730092272,9,15,26,8
Bali Bombing 2005 (proxy),0.3,2,CHESHIRE,0.921875,0.875,0.875,0.4238530003722899,0.75,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Common Neighbors,0.4375,0.0,0.4375,11.656837035487477,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Jaccard,0.4375,0.0,0.4375,11.656837035487477,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Adamic–Adar,0.4375,0.0,0.4375,11.656837035487477,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Resource Allocation,0.4375,0.0,0.4375,11.656837035487477,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Preferential Attachment,0.4375,0.0,0.4375,11.656837035487477,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Katz,0.4375,0.0,0.4375,11.656837035487477,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Personalized PageRank,0.0625,0.0,0.4375,11.656860960749396,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,node2vec,0.515625,0.5,0.5,2.001356652688752,0.0,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,Matrix Completion,0.4375,0.0,0.4375,11.656837035487477,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,3,CHESHIRE,0.984375,0.9411764705882353,0.9375,0.16107163409392752,0.8819171036881969,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Common Neighbors,0.75,0.4,0.625,5.3181429959451165,0.3779644730092272,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Jaccard,0.75,0.4,0.625,5.3181429959451165,0.3779644730092272,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Adamic–Adar,0.75,0.4,0.625,5.404498136169809,0.3779644730092272,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Resource Allocation,0.75,0.4,0.625,5.394167703652897,0.3779644730092272,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Preferential Attachment,0.359375,0.0,0.375,7.032433638267397,-0.3779644730092272,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Katz,0.65625,0.0,0.4375,7.6632858814918805,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Personalized PageRank,0.59375,0.4,0.625,4.347714656124237,0.3779644730092272,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,node2vec,0.375,0.3076923076923077,0.4375,3.8016267394822485,-0.13483997249264842,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,Matrix Completion,0.6015625,0.0,0.4375,11.656837035487477,-0.2581988897471611,9,15,26,8
Bali Bombing 2005 (proxy),0.3,4,CHESHIRE,0.921875,0.7142857142857143,0.75,0.5037308737727721,0.5163977794943222,9,15,26,8
Bali Bombing 2005 (proxy),0.5,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,Common Neighbors,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,Jaccard,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,Adamic–Adar,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,Resource Allocation,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,Preferential Attachment,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,Katz,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,Personalized PageRank,0.5325443786982248,0.13333333333333333,0.5,8.883233809201728,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,node2vec,0.5029585798816568,0.2222222222222222,0.46153846153846156,2.2617353910312508,-0.0975900072948533,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,Matrix Completion,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,0,CHESHIRE,0.7899408284023669,0.631578947368421,0.7307692307692307,0.7701725576272096,0.5477225575051661,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Common Neighbors,0.4230769230769231,0.0,0.46153846153846156,11.174276417870763,-0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Jaccard,0.4230769230769231,0.0,0.46153846153846156,11.174276417870763,-0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Adamic–Adar,0.4230769230769231,0.0,0.46153846153846156,11.174276417870763,-0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Resource Allocation,0.4230769230769231,0.0,0.46153846153846156,11.174276417870763,-0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Preferential Attachment,0.2692307692307692,0.0,0.2692307692307692,12.104622639564148,-0.5477225575051661,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Katz,0.3846153846153846,0.0,0.46153846153846156,11.159455650866871,-0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Personalized PageRank,0.3994082840236686,0.0,0.4230769230769231,9.140900398666785,-0.2886751345948129,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,node2vec,0.11242603550295859,0.0,0.3076923076923077,3.243283591050439,-0.48795003647426655,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,Matrix Completion,0.5384615384615384,0.0,0.46153846153846156,11.15868160605891,-0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,1,CHESHIRE,0.8461538461538461,0.782608695652174,0.8076923076923077,0.576750156821157,0.6324555320336759,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Common Neighbors,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Jaccard,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Adamic–Adar,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Resource Allocation,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Preferential Attachment,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Katz,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Personalized PageRank,0.6124260355029586,0.5,0.6153846153846154,7.262476931349005,0.260132990857236,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,node2vec,0.6982248520710059,0.6153846153846154,0.6153846153846154,0.6593965865925621,0.23076923076923078,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,Matrix Completion,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,2,CHESHIRE,0.7899408284023668,0.5263157894736842,0.6538461538461539,0.7750953927530819,0.36514837167011077,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Common Neighbors,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Jaccard,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Adamic–Adar,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Resource Allocation,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Preferential Attachment,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Katz,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Personalized PageRank,0.6834319526627219,0.5555555555555556,0.6923076923076923,5.683974368989447,0.48795003647426655,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,node2vec,0.4556213017751479,0.43478260869565216,0.5,0.9258893695269343,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,Matrix Completion,0.5,0.0,0.5,10.361632918973203,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,3,CHESHIRE,0.668639053254438,0.5,0.6153846153846154,0.912539284101813,0.260132990857236,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599452,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Common Neighbors,0.5384615384615384,0.14285714285714285,0.5384615384615384,9.564584232975266,0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Jaccard,0.5384615384615384,0.14285714285714285,0.5384615384615384,9.564584232975266,0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Adamic–Adar,0.5384615384615384,0.14285714285714285,0.5384615384615384,9.564584232975266,0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Resource Allocation,0.5384615384615384,0.14285714285714285,0.5384615384615384,9.564584232975266,0.2,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Preferential Attachment,0.46745562130177515,0.125,0.46153846153846156,9.649092870488197,-0.1203858530857692,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Katz,0.4556213017751479,0.0,0.4230769230769231,11.32021064851706,-0.2886751345948129,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Personalized PageRank,0.14792899408284024,0.13333333333333333,0.5,9.642735402542801,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,node2vec,0.6153846153846154,0.43478260869565216,0.5,1.4044829614292949,0.0,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,Matrix Completion,0.4230769230769231,0.0,0.4230769230769231,11.955730293144615,-0.2886751345948129,9,15,26,13
Bali Bombing 2005 (proxy),0.5,4,CHESHIRE,0.970414201183432,0.8888888888888888,0.8846153846153846,0.27974265173846047,0.7715167498104596,9,15,26,13
Hamburg Cell 9/11 2001 (proxy),0.1,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,Common Neighbors,0.9,0.8888888888888888,0.9,2.1185717882428188,0.816496580927726,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,Jaccard,0.9,0.8888888888888888,0.9,2.176108202733175,0.816496580927726,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,Adamic–Adar,0.9,0.5714285714285714,0.7,2.307357444449414,0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,Resource Allocation,0.9,0.3333333333333333,0.6,2.3282896038930345,0.3333333333333333,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,Preferential Attachment,0.19999999999999998,0.2,0.2,4.832980140595632,-0.6,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,Katz,1.0,0.8888888888888888,0.9,0.5929882471922825,0.816496580927726,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,Personalized PageRank,1.0,0.5714285714285714,0.7,0.3278207408543671,0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,node2vec,0.4,0.5454545454545454,0.5,2.885642899158995,0.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,Matrix Completion,0.6,0.46153846153846156,0.3,2.7264487797566637,-0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,0,CHESHIRE,1.0,0.75,0.8,0.24265303921755624,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Common Neighbors,0.8,0.75,0.8,2.3795959156636526,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Jaccard,0.78,0.5714285714285714,0.7,2.423024031915161,0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Adamic–Adar,0.8200000000000001,0.75,0.8,2.2793246966152316,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Resource Allocation,0.8200000000000001,0.75,0.8,2.295884632030769,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Preferential Attachment,0.56,0.5,0.6,2.737141917031738,0.2182178902359924,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Katz,0.6,0.0,0.3,5.089528034951754,-0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Personalized PageRank,0.76,0.0,0.4,2.6813351964767587,-0.3333333333333333,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,node2vec,0.68,0.6666666666666666,0.6,0.9211783471838038,0.2182178902359924,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,Matrix Completion,0.36,0.0,0.3,12.503274223352035,-0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,1,CHESHIRE,1.0,0.75,0.8,0.2658106230908797,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Common Neighbors,0.68,0.6,0.6,4.342061270491483,0.2,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Jaccard,0.66,0.6666666666666666,0.7,4.421953698001782,0.408248290463863,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Adamic–Adar,0.68,0.6,0.6,4.427116319924846,0.2,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Resource Allocation,0.68,0.6,0.6,4.499173175304679,0.2,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Preferential Attachment,0.68,0.6666666666666666,0.7,4.336849670177582,0.408248290463863,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Katz,0.56,0.0,0.4,7.271364670214849,-0.3333333333333333,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Personalized PageRank,0.39999999999999997,0.25,0.4,6.590286157401536,-0.2182178902359924,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,node2vec,0.6399999999999999,0.6,0.6,2.9250972939544897,0.2,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,Matrix Completion,0.56,0.0,0.4,12.43395950539604,-0.3333333333333333,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,2,CHESHIRE,1.0,0.75,0.8,0.30616270025877573,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Common Neighbors,0.72,0.75,0.8,4.230957789624815,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Jaccard,0.72,0.75,0.8,4.295060907566908,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Adamic–Adar,0.72,0.75,0.8,4.2427935181685665,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Resource Allocation,0.72,0.75,0.8,4.249145176169746,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Preferential Attachment,0.30000000000000004,0.0,0.3,6.630007952884034,-0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Katz,0.72,0.75,0.8,4.230092444385413,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Personalized PageRank,0.52,0.5714285714285714,0.7,4.379656122632372,0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,node2vec,0.11999999999999997,0.5,0.4,5.571499486689062,-0.2182178902359924,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,Matrix Completion,0.32,0.46153846153846156,0.3,2.6524484358982576,-0.5,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,3,CHESHIRE,0.9800000000000001,0.75,0.8,0.49381950738252234,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599453,0.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Common Neighbors,1.0,1.0,1.0,0.14384103672589044,1.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Jaccard,1.0,1.0,1.0,0.20918640666783928,1.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Adamic–Adar,1.0,1.0,1.0,0.1436037187339382,1.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Resource Allocation,1.0,1.0,1.0,0.1816692739773266,1.0,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Preferential Attachment,0.58,0.0,0.4,2.8809873087749343,-0.3333333333333333,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Katz,0.8,0.0,0.4,4.113508371143906,-0.3333333333333333,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Personalized PageRank,0.8800000000000001,0.8,0.8,0.4315915382794559,0.6,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,node2vec,0.6799999999999999,0.6666666666666666,0.7,2.517709045959491,0.408248290463863,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,Matrix Completion,0.48,0.0,0.4,12.433959505396041,-0.3333333333333333,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.1,4,CHESHIRE,1.0,0.75,0.8,0.34343946280726717,0.6546536707079772,12,23,46,5
Hamburg Cell 9/11 2001 (proxy),0.3,0,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,Common Neighbors,0.6224489795918368,0.47619047619047616,0.6071428571428571,6.768483835629788,0.24743582965269673,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,Jaccard,0.6173469387755102,0.4,0.5714285714285714,6.102632966895913,0.17407765595569785,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,Adamic–Adar,0.6479591836734694,0.47619047619047616,0.6071428571428571,5.424356204300847,0.24743582965269673,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,Resource Allocation,0.6479591836734694,0.47619047619047616,0.6071428571428571,5.41363568976042,0.24743582965269673,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,Preferential Attachment,0.32908163265306123,0.1,0.35714285714285715,4.471103684395714,-0.3481553119113957,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,Katz,0.5433673469387755,0.0,0.42857142857142855,6.627453859221171,-0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,Personalized PageRank,0.5969387755102041,0.47619047619047616,0.6071428571428571,3.517531025393233,0.24743582965269673,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,node2vec,0.37244897959183676,0.4666666666666667,0.42857142857142855,1.7798611122141879,-0.14433756729740643,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,Matrix Completion,0.5688775510204082,0.0,0.42857142857142855,11.84186619498951,-0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,0,CHESHIRE,0.9081632653061225,0.88,0.8928571428571429,0.4640704771852403,0.8043996665398437,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Common Neighbors,0.6428571428571428,0.13333333333333333,0.5357142857142857,7.51887483037387,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Jaccard,0.6428571428571428,0.13333333333333333,0.5357142857142857,7.51887483037387,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Adamic–Adar,0.6428571428571428,0.13333333333333333,0.5357142857142857,7.51887483037387,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Resource Allocation,0.6428571428571428,0.13333333333333333,0.5357142857142857,7.51887483037387,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Preferential Attachment,0.5892857142857142,0.2222222222222222,0.5,6.2450966817631395,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Katz,0.663265306122449,0.0,0.4642857142857143,8.096393104333853,-0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Personalized PageRank,0.5229591836734694,0.13333333333333333,0.5357142857142857,5.4956750718455805,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,node2vec,0.5714285714285714,0.23529411764705882,0.5357142857142857,1.863512996447096,0.11547005383792516,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,Matrix Completion,0.4642857142857143,0.0,0.4642857142857143,11.101749556981357,-0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,1,CHESHIRE,0.9081632653061223,0.6956521739130435,0.75,0.625587381777706,0.5353033790313108,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Common Neighbors,0.5357142857142857,0.13333333333333333,0.5357142857142857,9.621516281975117,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Jaccard,0.5357142857142857,0.13333333333333333,0.5357142857142857,9.621516281975117,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Adamic–Adar,0.5357142857142857,0.13333333333333333,0.5357142857142857,9.621516281975117,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Resource Allocation,0.5357142857142857,0.13333333333333333,0.5357142857142857,9.621516281975117,0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Preferential Attachment,0.6683673469387754,0.47619047619047616,0.6071428571428571,4.694804175373272,0.24743582965269673,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Katz,0.45918367346938777,0.0,0.42857142857142855,11.290976071035553,-0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Personalized PageRank,0.31887755102040816,0.0,0.42857142857142855,8.976332156733678,-0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,node2vec,0.5816326530612245,0.2222222222222222,0.5,2.523955077063104,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,Matrix Completion,0.4285714285714286,0.0,0.42857142857142855,11.841866194989512,-0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,2,CHESHIRE,0.9948979591836735,0.8333333333333334,0.8571428571428571,0.1982706178825507,0.7453559924999299,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Common Neighbors,0.6479591836734695,0.25,0.5714285714285714,6.793239090058219,0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Jaccard,0.6454081632653061,0.25,0.5714285714285714,6.807719986776369,0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Adamic–Adar,0.6479591836734695,0.25,0.5714285714285714,6.793239090058219,0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Resource Allocation,0.6479591836734695,0.25,0.5714285714285714,6.793239090058219,0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Preferential Attachment,0.4948979591836736,0.3,0.5,5.044688817355679,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Katz,0.7040816326530612,0.0,0.4642857142857143,6.991974054870314,-0.19245008972987526,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Personalized PageRank,0.6377551020408163,0.3157894736842105,0.5357142857142857,3.603175400673103,0.09325048082403138,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,node2vec,0.48469387755102045,0.36363636363636365,0.5,2.090798574826542,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,Matrix Completion,0.2933673469387755,0.0,0.42857142857142855,11.126504813394211,-0.2773500981126146,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,3,CHESHIRE,0.895408163265306,0.72,0.75,0.4203004870081539,0.5118906968889915,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Null-Tie,0.5,0.6666666666666666,0.5,0.6931471805599451,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Common Neighbors,0.5357142857142857,0.23529411764705882,0.5357142857142857,9.621516282985185,0.11547005383792516,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Jaccard,0.5357142857142857,0.23529411764705882,0.5357142857142857,9.621516282985185,0.11547005383792516,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Adamic–Adar,0.5357142857142857,0.23529411764705882,0.5357142857142857,9.621516282985185,0.11547005383792516,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Resource Allocation,0.5357142857142857,0.23529411764705882,0.5357142857142857,9.621516282985185,0.11547005383792516,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Preferential Attachment,0.5051020408163265,0.2222222222222222,0.5,9.646271539398041,0.0,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Katz,0.5051020408163265,0.23529411764705882,0.5357142857142857,9.621695302300312,0.11547005383792516,12,23,46,14
Hamburg Cell 9/11 2001 (proxy),0.3,4,Personalized PageRank,0.4081632653061224,0.2222222222222222,0.5,9.689272589942421,0.0,12,23,46,14
